Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,F435Wmag,F475Wmag,F555Wmag,F606Wmag,F625Wmag,F775Wmag,F814Wmag
0.02,0.14251,7.7,6.8910446167,2.6208425709,6.887,3.393,3.64,1.395,2.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.696,0.284,0.003549,0.0009691,0.008802,-1.0,0.02,-3.713,-1.739,-2.367,-3.064,-3.471,-3.755,-4.305,-4.388
0.02,0.14251,7.7,6.8911457062,2.6208428206,6.887,3.422,3.6319,1.333,3.0,0.0,0.537,15.17,12.54,9.01,6.51,5.36,4.0,-1e-30,0.0,0.696,0.284,0.003547,0.0009694,0.008802,-1.0,0.02,-3.786,-1.695,-2.344,-3.063,-3.488,-3.78,-4.357,-4.445
0.02,0.14251,7.7,6.8912134171,2.6208429879,6.887,3.461,3.626,1.271,3.0,0.0,0.535,17.42,14.03,10.03,7.26,5.98,4.0,-1e-30,0.0,0.696,0.284,0.003529,0.0009751,0.008802,-1.0,0.02,-3.882,-1.699,-2.364,-3.1,-3.539,-3.837,-4.436,-4.527
0.02,0.14251,7.7,6.8912653923,2.6208431163,6.887,3.497,3.6212,1.216,3.0,0.0,0.527,19.69,15.51,11.03,8.0,6.59,4.0,-1e-30,0.0,0.696,0.284,0.003478,0.001002,0.008802,-1.0,0.02001,-3.973,-1.714,-2.393,-3.142,-3.593,-3.896,-4.513,-4.607
0.02,0.14251,7.7,6.891313076,2.620843234,6.887,3.533,3.617,1.164,3.0,0.0,0.509,22.1,17.04,12.07,8.76,7.22,4.0,-1e-30,0.0,0.6959,0.284,0.003362,0.001104,0.008802,-1.0,0.02005,-4.061,-1.732,-2.424,-3.184,-3.645,-3.952,-4.587,-4.684
0.02,0.14251,7.7,6.8913593292,2.6208433483,6.887,3.566,3.6133,1.115,3.0,0.0,0.486,24.63,18.61,13.13,9.55,7.87,4.0,-1e-30,0.0,0.6959,0.2841,0.003209,0.001269,0.008802,-1.0,0.02001,-4.146,-1.754,-2.456,-3.226,-3.697,-4.008,-4.66,-4.76
0.02,0.14251,7.7,6.8913707733,2.6208433766,6.887,3.575,3.6124,1.103,3.0,0.0,0.48,25.31,19.03,13.41,9.75,8.04,4.0,-1e-30,0.0,0.6959,0.2841,0.003168,0.001316,0.008802,-1.0,0.02,-4.168,-1.76,-2.465,-3.237,-3.71,-4.022,-4.678,-4.779
0.02,0.14251,7.7,6.8914265633,2.6208435144,6.887,3.609,3.6088,1.054,3.0,0.0,0.458,28.17,20.76,14.58,10.62,8.76,4.0,-1e-30,0.0,0.6958,0.2841,0.003023,0.001493,0.008801,-1.0,0.02006,-4.253,-1.783,-2.498,-3.28,-3.762,-4.077,-4.751,-4.854
0.02,0.14251,7.7,6.8914542198,2.6208435827,6.887,3.626,3.6071,1.031,3.0,0.0,0.448,29.69,21.67,15.18,11.06,9.13,4.0,-1e-30,0.0,0.6958,0.2841,0.002955,0.001576,0.008801,-1.0,0.0201,-4.295,-1.794,-2.513,-3.3,-3.786,-4.103,-4.787,-4.891
0.02,0.14251,7.7,6.8915014267,2.6208436993,6.887,3.646,3.605,1.002,3.0,0.0,0.438,31.63,22.82,15.95,11.63,9.6,4.0,-1e-30,0.0,0.6958,0.2841,0.002892,0.001653,0.008801,-1.0,0.0201,-4.345,-1.807,-2.532,-3.323,-3.815,-4.134,-4.829,-4.935
0.02,0.14251,7.7,6.8916316032,2.6208440208,6.888,3.682,3.6014,0.951,3.0,0.0,0.424,35.39,25.0,17.41,12.71,10.49,4.0,-1e-30,0.0,0.6958,0.2841,0.002797,0.001771,0.008801,-1.0,0.02012,-4.435,-1.828,-2.563,-3.364,-3.866,-4.188,-4.905,-5.015
0.02,0.14251,7.7,6.8919434547,2.6208447911,6.888,3.721,3.5973,0.896,3.0,0.0,0.41,40.0,27.63,19.15,14.0,11.56,4.0,-1e-30,0.0,0.6953,0.2845,0.002693,0.001933,0.008761,-1.0,0.02017,-4.533,-1.847,-2.594,-3.403,-3.916,-4.242,-4.987,-5.1
0.02,0.14251,7.7,6.8924837112,2.6208461252,6.888,3.766,3.5928,0.833,3.0,0.0,0.4,46.03,30.98,21.36,15.65,12.92,4.0,-1e-30,0.0,0.6929,0.2869,0.002583,0.002211,0.008598,-1.0,0.02019,-4.646,-1.869,-2.628,-3.447,-3.972,-4.301,-5.08,-5.198
0.02,0.14251,7.7,6.8930602074,2.6208475486,6.889,3.807,3.5889,0.776,3.0,0.0,0.397,52.17,34.31,23.55,17.28,14.27,4.0,-1e-30,0.0,0.6886,0.2912,0.002497,0.002505,0.008383,-1.0,0.02016,-4.748,-1.889,-2.658,-3.485,-4.021,-4.353,-5.164,-5.286
0.02,0.14251,7.7,6.8936724663,2.62084906,6.89,3.848,3.585,0.72,3.0,0.0,0.396,59.1,37.98,25.95,19.07,15.75,4.0,-1e-30,0.0,0.6827,0.2972,0.002425,0.002789,0.008162,-1.0,0.0201,-4.85,-1.908,-2.686,-3.518,-4.063,-4.397,-5.247,-5.375
0.02,0.14251,7.7,6.8942918777,2.6208505887,6.89,3.888,3.5814,0.666,3.0,0.0,0.396,66.63,41.88,28.49,20.96,17.32,4.0,-1e-30,0.0,0.6766,0.3033,0.002371,0.003006,0.00799,-1.0,0.0201,-4.949,-1.928,-2.715,-3.552,-4.107,-4.443,-5.329,-5.46
0.02,0.14251,7.7,6.8949103355,2.6208521147,6.891,3.911,3.5793,0.635,3.0,0.0,0.396,71.44,44.33,30.08,22.15,18.3,4.0,-1e-30,0.0,0.6733,0.3066,0.002346,0.00311,0.007907,-1.0,0.0201,-5.007,-1.937,-2.729,-3.568,-4.129,-4.466,-5.375,-5.509
0.02,0.14251,7.7,6.8963704109,2.6208557162,6.892,3.944,3.5762,0.589,3.0,0.0,0.395,79.0,48.11,32.53,23.98,19.82,4.0,-1e-30,0.0,0.6691,0.3108,0.002316,0.003232,0.00781,-1.0,0.02009,-5.089,-1.944,-2.741,-3.58,-4.149,-4.486,-5.439,-5.578
0.02,0.14251,7.7,6.8972306252,2.6208578373,6.893,3.957,3.5749,0.571,3.0,0.0,0.395,82.36,49.77,33.6,24.78,20.49,4.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007776,-1.0,0.02008,-5.124,-1.946,-2.746,-3.585,-4.157,-4.495,-5.465,-5.607
0.02,0.14251,7.7,6.9022941589,2.6208703101,6.898,3.943,3.5766,0.592,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007776,-1.0,0.02008,-5.088,-1.951,-2.748,-3.587,-4.155,-4.492,-5.44,-5.579
0.02,0.14251,7.7,6.9105548859,2.6208906133,6.906,3.915,3.5797,0.633,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007776,-1.0,0.02009,-5.018,-1.956,-2.748,-3.588,-4.148,-4.485,-5.389,-5.523
0.02,0.14251,7.7,6.9159283638,2.6209037904,6.912,3.887,3.5827,0.674,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007776,-1.0,0.02009,-4.947,-1.952,-2.737,-3.573,-4.125,-4.461,-5.333,-5.463
0.02,0.14251,7.7,6.9203619957,2.620914645,6.916,3.862,3.5853,0.709,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007776,-1.0,0.02009,-4.885,-1.945,-2.724,-3.557,-4.102,-4.436,-5.284,-5.41
0.02,0.14251,7.7,6.9248790741,2.6209256874,6.921,3.835,3.588,0.747,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007775,-1.0,0.02009,-4.817,-1.936,-2.709,-3.538,-4.077,-4.409,-5.229,-5.353
0.02,0.14251,7.7,6.9292235374,2.6209362922,6.925,3.807,3.5909,0.786,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007775,-1.0,0.02009,-4.748,-1.927,-2.694,-3.519,-4.05,-4.381,-5.174,-5.294
0.02,0.14251,7.7,6.9352946281,2.6209510862,6.931,3.77,3.5947,0.839,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6675,0.3124,0.002306,0.003275,0.007775,-1.0,0.02009,-4.656,-1.913,-2.669,-3.485,-4.006,-4.334,-5.098,-5.214
0.02,0.14251,7.7,6.9414672852,2.6209660972,6.937,3.735,3.5985,0.89,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3124,0.002306,0.003275,0.007775,-1.0,0.02009,-4.568,-1.9,-2.646,-3.455,-3.966,-4.29,-5.027,-5.139
0.02,0.14251,7.7,6.9487791061,2.6209838387,6.944,3.699,3.6025,0.942,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.02009,-4.478,-1.885,-2.621,-3.421,-3.921,-4.242,-4.953,-5.061
0.02,0.14251,7.7,6.9593424797,2.6210093942,6.955,3.66,3.6073,1.001,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.02009,-4.381,-1.877,-2.599,-3.388,-3.874,-4.191,-4.874,-4.978
0.02,0.14251,7.7,6.9822816849,2.6210645839,6.978,3.619,3.6151,1.075,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.279,-1.907,-2.61,-3.379,-3.846,-4.156,-4.799,-4.898
0.02,0.14251,7.7,6.9907894135,2.6210849469,6.986,3.617,3.6177,1.088,4.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.272,-1.94,-2.638,-3.401,-3.862,-4.169,-4.801,-4.898
0.02,0.14251,7.7,7.0,2.621106928,6.996,3.629,3.6215,1.092,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.304,-2.028,-2.719,-3.474,-3.927,-4.231,-4.846,-4.94
0.02,0.14251,7.7,7.0046334267,2.6211179605,7.001,3.636,3.6234,1.093,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.319,-2.07,-2.757,-3.508,-3.956,-4.259,-4.867,-4.96
0.02,0.14251,7.7,7.0125441551,2.6211367578,7.009,3.673,3.6309,1.087,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.411,-2.268,-2.941,-3.677,-4.108,-4.403,-4.983,-5.072
0.02,0.14251,7.7,7.0147852898,2.6211420743,7.011,3.696,3.6363,1.085,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.469,-2.4,-3.061,-3.784,-4.204,-4.494,-5.057,-5.142
0.02,0.14251,7.7,7.0162725449,2.6211456003,7.012,3.717,3.6423,1.088,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.523,-2.535,-3.183,-3.892,-4.299,-4.584,-5.128,-5.21
0.02,0.14251,7.7,7.0170059204,2.6211473383,7.013,3.73,3.6469,1.094,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.554,-2.628,-3.264,-3.961,-4.359,-4.64,-5.17,-5.249
0.02,0.14251,7.7,7.0173196793,2.6211480818,7.013,3.735,3.6491,1.098,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.567,-2.671,-3.302,-3.993,-4.386,-4.665,-5.189,-5.267
0.02,0.14251,7.7,7.0175585747,2.6211486478,7.014,3.739,3.6509,1.101,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.577,-2.704,-3.33,-4.017,-4.407,-4.684,-5.203,-5.28
0.02,0.14251,7.7,7.017747879,2.6211490963,7.014,3.742,3.6526,1.105,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.585,-2.735,-3.356,-4.038,-4.425,-4.7,-5.215,-5.292
0.02,0.14251,7.7,7.0179200172,2.621149504,7.014,3.745,3.6557,1.114,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.593,-2.783,-3.395,-4.07,-4.451,-4.723,-5.231,-5.305
0.02,0.14251,7.7,7.0180902481,2.6211499073,7.014,3.748,3.6587,1.123,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.6,-2.831,-3.434,-4.1,-4.476,-4.746,-5.246,-5.319
0.02,0.14251,7.7,7.0182642937,2.6211503196,7.014,3.751,3.6618,1.132,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.608,-2.875,-3.468,-4.127,-4.498,-4.766,-5.26,-5.332
0.02,0.14251,7.7,7.018494606,2.6211508651,7.015,3.755,3.6676,1.151,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.618,-2.948,-3.523,-4.17,-4.532,-4.797,-5.281,-5.351
0.02,0.14251,7.7,7.0186934471,2.621151336,7.015,3.758,3.6729,1.17,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.625,-3.013,-3.571,-4.206,-4.561,-4.823,-5.299,-5.367
0.02,0.14251,7.7,7.018910408,2.6211518498,7.015,3.761,3.6793,1.192,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.633,-3.086,-3.627,-4.246,-4.593,-4.85,-5.317,-5.384
0.02,0.14251,7.7,7.0191507339,2.6211524189,7.015,3.764,3.687,1.22,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.641,-3.171,-3.691,-4.291,-4.627,-4.879,-5.336,-5.4
0.02,0.14251,7.7,7.0194215775,2.6211530603,7.016,3.767,3.6963,1.254,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.649,-3.281,-3.775,-4.35,-4.67,-4.913,-5.354,-5.414
0.02,0.14251,7.7,7.0197305679,2.6211537918,7.016,3.771,3.7069,1.293,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.657,-3.403,-3.868,-4.412,-4.714,-4.946,-5.369,-5.425
0.02,0.14251,7.7,7.0200924873,2.6211546486,7.016,3.774,3.7187,1.337,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.665,-3.534,-3.966,-4.476,-4.759,-4.979,-5.381,-5.432
0.02,0.14251,7.7,7.0205259323,2.6211556746,7.017,3.777,3.7316,1.385,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.674,-3.672,-4.068,-4.541,-4.802,-5.008,-5.386,-5.434
0.02,0.14251,7.7,7.0210599899,2.6211569386,7.017,3.781,3.7456,1.437,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.683,-3.818,-4.173,-4.604,-4.841,-5.033,-5.384,-5.427
0.02,0.14251,7.7,7.0217347145,2.6211585351,7.018,3.785,3.7603,1.492,5.0,0.0,0.395,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.693,-3.967,-4.28,-4.665,-4.877,-5.051,-5.373,-5.412
0.02,0.14251,7.7,7.0226016045,2.6211605859,7.019,3.789,3.7753,1.548,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.703,-4.116,-4.383,-4.72,-4.906,-5.062,-5.351,-5.388
0.02,0.14251,7.7,7.023706913,2.6211631998,7.02,3.794,3.7906,1.605,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.715,-4.262,-4.483,-4.77,-4.93,-5.066,-5.321,-5.355
0.02,0.14251,7.7,7.0250720978,2.6211664269,7.021,3.799,3.8055,1.659,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.728,-4.384,-4.568,-4.813,-4.95,-5.07,-5.294,-5.326
0.02,0.14251,7.7,7.0267190933,2.6211703183,7.023,3.805,3.8193,1.709,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.742,-4.489,-4.639,-4.847,-4.965,-5.069,-5.264,-5.295
0.02,0.14251,7.7,7.0285801888,2.6211747131,7.025,3.81,3.8314,1.753,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.754,-4.573,-4.697,-4.874,-4.976,-5.068,-5.238,-5.269
0.02,0.14251,7.7,7.0315275192,2.6211816674,7.028,3.815,3.8443,1.799,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.768,-4.655,-4.754,-4.899,-4.984,-5.062,-5.207,-5.237
0.02,0.14251,7.7,7.0373120308,2.6211952966,7.034,3.821,3.8554,1.838,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.783,-4.724,-4.802,-4.921,-4.992,-5.059,-5.182,-5.211
0.02,0.14251,7.7,7.0422506332,2.6212069124,7.039,3.822,3.8512,1.82,5.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.0201,-4.786,-4.708,-4.793,-4.922,-4.998,-5.069,-5.2,-5.23
0.02,0.14251,7.7,7.0500893593,2.6212253109,7.046,3.824,3.8436,1.788,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002306,0.003275,0.007775,-1.0,0.02009,-4.79,-4.674,-4.775,-4.921,-5.007,-5.085,-5.232,-5.262
0.02,0.14251,7.7,7.0600037575,2.6212485141,7.056,3.827,3.8331,1.744,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002307,0.003275,0.007775,-1.0,0.02009,-4.797,-4.626,-4.747,-4.919,-5.019,-5.109,-5.276,-5.306
0.02,0.14251,7.7,7.0751562119,2.6212838316,7.072,3.834,3.8258,1.709,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6676,0.3123,0.002307,0.003275,0.007774,-1.0,0.02009,-4.815,-4.603,-4.739,-4.93,-5.038,-5.136,-5.317,-5.348
0.02,0.14251,7.7,7.0874786377,2.6213124249,7.084,3.839,3.8179,1.673,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3123,0.002307,0.003274,0.007774,-1.0,0.02009,-4.828,-4.568,-4.721,-4.932,-5.051,-5.157,-5.354,-5.386
0.02,0.14251,7.7,7.0938510895,2.6213271669,7.09,3.841,3.8122,1.648,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3123,0.002307,0.003274,0.007774,-1.0,0.02009,-4.833,-4.538,-4.704,-4.929,-5.056,-5.168,-5.377,-5.409
0.02,0.14251,7.7,7.098927021,2.6213388878,7.095,3.842,3.8064,1.624,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.836,-4.5,-4.681,-4.923,-5.058,-5.177,-5.398,-5.43
0.02,0.14251,7.7,7.1041469574,2.6213509211,7.101,3.843,3.7984,1.592,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.837,-4.444,-4.645,-4.909,-5.056,-5.184,-5.422,-5.455
0.02,0.14251,7.7,7.1074490547,2.6213585228,7.104,3.843,3.7922,1.568,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.837,-4.397,-4.614,-4.896,-5.053,-5.188,-5.439,-5.473
0.02,0.14251,7.7,7.1109986305,2.6213666851,7.108,3.842,3.7844,1.537,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.836,-4.33,-4.57,-4.877,-5.047,-5.192,-5.46,-5.495
0.02,0.14251,7.7,7.1140098572,2.6213736022,7.111,3.841,3.7762,1.505,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.834,-4.254,-4.519,-4.854,-5.039,-5.194,-5.48,-5.517
0.02,0.14251,7.7,7.1165356636,2.621379399,7.113,3.841,3.7687,1.476,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.831,-4.183,-4.471,-4.83,-5.027,-5.192,-5.495,-5.533
0.02,0.14251,7.7,7.1186203957,2.62138418,7.115,3.839,3.761,1.447,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.828,-4.11,-4.421,-4.804,-5.014,-5.187,-5.507,-5.547
0.02,0.14251,7.7,7.120303154,2.6213880367,7.117,3.838,3.7545,1.422,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.825,-4.046,-4.376,-4.78,-5.001,-5.182,-5.515,-5.556
0.02,0.14251,7.7,7.1216125488,2.6213910363,7.118,3.837,3.7485,1.399,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.822,-3.985,-4.334,-4.756,-4.988,-5.175,-5.521,-5.563
0.02,0.14251,7.7,7.1228885651,2.6213939582,7.119,3.836,3.7424,1.376,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.819,-3.92,-4.287,-4.729,-4.972,-5.167,-5.525,-5.57
0.02,0.14251,7.7,7.1239976883,2.621396497,7.121,3.834,3.7362,1.353,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.816,-3.856,-4.241,-4.702,-4.955,-5.157,-5.527,-5.573
0.02,0.14251,7.7,7.1249661446,2.621398713,7.122,3.833,3.7314,1.335,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.813,-3.807,-4.205,-4.68,-4.941,-5.148,-5.527,-5.575
0.02,0.14251,7.7,7.1258158684,2.6214006568,7.122,3.834,3.7308,1.332,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.814,-3.802,-4.202,-4.678,-4.941,-5.148,-5.529,-5.577
0.02,0.14251,7.7,7.1265726089,2.6214023874,7.123,3.834,3.7297,1.328,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.815,-3.792,-4.194,-4.674,-4.939,-5.147,-5.53,-5.578
0.02,0.14251,7.7,7.1271071434,2.6214036096,7.124,3.834,3.7289,1.325,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.815,-3.784,-4.189,-4.671,-4.937,-5.146,-5.53,-5.578
0.02,0.14251,7.7,7.1273989677,2.6214042768,7.124,3.834,3.7285,1.323,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.815,-3.78,-4.186,-4.67,-4.936,-5.146,-5.53,-5.579
0.02,0.14251,7.7,7.1276249886,2.6214047935,7.124,3.834,3.7282,1.322,6.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6677,0.3122,0.002307,0.003274,0.007774,-1.0,0.02009,-4.815,-3.777,-4.184,-4.668,-4.935,-5.145,-5.53,-5.579
